DATEPRD;7405f;7078;5599;5351;7289;5693;5769
2010-01-29;0.0;0.0;248.62483104166665;245.084685625;0.0;0.0;0.0
2010-01-30;0.0;0.0;248.730560625;245.00652229166667;0.0;0.0;0.0
2010-01-31;0.0;0.0;249.07851354166667;245.32020833333334;0.0;0.0;0.0
2010-02-01;0.0;0.0;249.613408125;245.579960625;0.0;0.0;0.0
2010-02-02;0.0;0.0;250.8011175;246.16799291666666;0.0;0.0;0.0
2010-02-03;0.0;0.0;251.90313166666667;248.22324291666666;0.0;0.0;0.0
2010-02-04;0.0;0.0;254.10536854166668;247.96909354166667;0.0;0.0;0.0
2010-02-05;0.0;0.0;252.86734;247.047556875;0.0;0.0;0.0
2010-02-06;0.0;0.0;253.167550625;247.635955625;0.0;0.0;0.0
2010-02-07;0.0;0.0;254.46994104166666;247.81239833333333;0.0;0.0;0.0
2010-02-08;0.0;0.0;252.971821875;246.70321291666667;0.0;0.0;0.0
2010-02-09;0.0;0.0;253.16264541666666;247.3851825;0.0;0.0;0.0
2010-02-10;0.0;0.0;253.48034416666667;188.62972916666666;0.0;0.0;0.0
2010-02-11;0.0;0.0;254.27715416666666;250.18886916666668;0.0;0.0;0.0
2010-02-12;0.0;0.0;256.964016875;252.75539;0.0;0.0;0.0
2010-02-13;0.0;0.0;258.09332625;252.443148125;0.0;0.0;0.0
2010-02-14;0.0;0.0;257.84706117156315;222.27034055169324;0.0;0.0;0.0
2010-02-15;0.0;0.0;254.24587458687589;0.0;0.0;0.0;0.0
2010-02-16;0.0;0.0;253.49608604166667;0.0;0.0;0.0;0.0
2010-02-17;0.0;0.0;253.934;0.0;0.0;0.0;0.0
2010-02-18;0.0;0.0;259.906501509382;0.0;0.0;0.0;0.0
2010-02-19;0.0;0.0;254.16856479166665;0.0;0.0;0.0;0.0
2010-02-20;0.0;0.0;254.54588382978724;0.0;0.0;0.0;0.0
2010-02-21;0.0;0.0;254.94900083333334;0.0;0.0;0.0;0.0
2010-02-22;0.0;0.0;255.394600625;0.0;0.0;0.0;0.0
2010-02-23;0.0;0.0;259.59669357863226;71.15459619560956;0.0;0.0;0.0
2010-02-24;0.0;0.0;256.375570625;250.82753770833332;0.0;0.0;0.0
2010-02-25;0.0;0.0;254.7081406638658;49.450439538451974;0.0;0.0;0.0
2010-02-26;0.0;0.0;264.3846732347857;255.3807619022582;0.0;0.0;0.0
2010-02-27;0.0;0.0;257.11815016315563;251.2877470773099;0.0;0.0;0.0
2010-02-28;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-03-01;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-03-02;0.0;0.0;301.5878;279.67937399842623;0.0;0.0;0.0
2010-03-03;0.0;0.0;265.38058659574466;252.14321808510638;0.0;0.0;0.0
2010-03-04;0.0;0.0;256.52443708333334;247.4146585060376;0.0;0.0;0.0
2010-03-05;0.0;0.0;256.62906291666667;244.44574791666668;0.0;0.0;0.0
2010-03-06;0.0;0.0;256.52900211284515;244.46063561498232;0.0;0.0;0.0
2010-03-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-03-08;0.0;0.0;256.20801535645836;248.9366394231426;0.0;0.0;0.0
2010-03-09;0.0;0.0;251.62475145833332;244.020185;0.0;0.0;0.0
2010-03-10;0.0;0.0;250.59783145833333;242.90825583333333;0.0;0.0;0.0
2010-03-11;0.0;0.0;254.03707223394008;243.73854832905025;0.0;0.0;0.0
2010-03-12;0.0;0.0;251.9101515590612;251.86587089139312;0.0;0.0;0.0
2010-03-13;0.0;0.0;249.57442723404256;239.66761319148935;0.0;0.0;0.0
2010-03-14;0.0;0.0;248.58954916666667;239.39903979166667;0.0;0.0;0.0
2010-03-15;0.0;0.0;248.35821979166667;241.30736520833332;0.0;0.0;0.0
2010-03-16;0.0;0.0;249.98037770833332;243.61457666666666;0.0;0.0;0.0
2010-03-17;0.0;0.0;249.33117208333334;244.47409354166666;0.0;0.0;0.0
2010-03-18;0.0;0.0;248.35435354166665;243.128516875;0.0;0.0;0.0
2010-03-19;0.0;0.0;247.75999604166665;242.344761875;0.0;0.0;0.0
2010-03-20;0.0;0.0;247.15807479166668;241.64494083333332;0.0;0.0;0.0
2010-03-21;0.0;0.0;246.56603854166667;240.82297125;0.0;0.0;0.0
2010-03-22;0.0;0.0;246.0237725;238.61804354166668;0.0;0.0;0.0
2010-03-23;0.0;0.0;245.481925625;235.97377;0.0;0.0;0.0
2010-03-24;0.0;0.0;245.86238770833333;236.84076645833332;0.0;0.0;0.0
2010-03-25;0.0;0.0;246.38931625;237.291771875;0.0;0.0;0.0
2010-03-26;0.0;0.0;246.65081916666668;238.49727708333333;0.0;0.0;0.0
2010-03-27;0.0;0.0;247.00827833333332;239.16599270833333;0.0;0.0;0.0
2010-03-28;0.0;0.0;247.2800218181818;239.7742759090909;0.0;0.0;0.0
2010-03-29;0.0;0.0;247.68270166666667;240.441418125;0.0;0.0;0.0
2010-03-30;0.0;0.0;248.35717916666667;242.177021875;0.0;0.0;0.0
2010-03-31;0.0;0.0;248.9217134042553;242.62603;0.0;0.0;0.0
2010-04-01;0.0;0.0;274.006981762407;270.79869095514755;0.0;0.0;0.0
2010-04-02;0.0;0.0;250.88923145833334;249.6686918394143;0.0;0.0;0.0
2010-04-03;0.0;0.0;255.1435892662468;245.9181375496864;0.0;0.0;0.0
2010-04-04;0.0;0.0;251.46080541666666;243.646035625;0.0;0.0;0.0
2010-04-05;0.0;0.0;252.6385095744681;244.66048893617022;0.0;0.0;0.0
2010-04-06;0.0;0.0;254.033159375;245.686086875;0.0;0.0;0.0
2010-04-07;0.0;0.0;254.78995166666667;246.05004208333332;0.0;0.0;0.0
2010-04-08;0.0;0.0;255.338780625;247.13633854166667;0.0;0.0;0.0
2010-04-09;0.0;0.0;255.85836354166668;248.221621875;0.0;0.0;0.0
2010-04-10;0.0;0.0;255.399305;247.491640625;0.0;0.0;0.0
2010-04-11;0.0;0.0;254.714480625;246.80534395833334;0.0;0.0;0.0
2010-04-12;0.0;0.0;254.09617666666668;244.75149229166666;0.0;0.0;0.0
2010-04-13;0.0;0.0;253.47145104166665;243.24158708333334;0.0;0.0;0.0
2010-04-14;0.0;0.0;252.74809770833335;242.26480645833334;0.0;0.0;0.0
2010-04-15;0.0;0.0;251.98458208333332;241.51665083333333;0.0;0.0;0.0
2010-04-16;0.0;0.0;251.03967604166667;240.28454020833334;0.0;0.0;0.0
2010-04-17;0.0;0.0;254.2791415865245;241.2822512951602;0.0;0.0;0.0
2010-04-18;0.0;0.0;250.41102354166668;238.06549208333334;0.0;0.0;0.0
2010-04-19;0.0;0.0;249.18785875;236.85549458333332;0.0;0.0;0.0
2010-04-20;0.0;0.0;247.289051875;235.29214208333335;0.0;0.0;0.0
2010-04-21;0.0;0.0;246.405213125;234.26195375;0.0;0.0;0.0
2010-04-22;0.0;0.0;245.453566875;233.988531875;0.0;0.0;0.0
2010-04-23;0.0;0.0;244.20229770833333;233.61774708333334;0.0;0.0;0.0
2010-04-24;0.0;0.0;252.838461875;232.11583604166665;0.0;0.0;0.0
2010-04-25;0.0;0.0;258.294194375;231.335505;0.0;0.0;0.0
2010-04-26;0.0;0.0;269.75871958333335;238.468001875;0.0;0.0;0.0
2010-04-27;0.0;0.0;254.95297770833332;232.121239375;0.0;0.0;0.0
2010-04-28;0.0;0.0;268.374181875;240.66509145833334;0.0;0.0;0.0
2010-04-29;0.0;0.0;265.35353729166667;238.09951020833333;0.0;0.0;0.0
2010-04-30;0.0;0.0;257.1144389583333;234.78032020833334;0.0;0.0;0.0
2010-05-01;0.0;0.0;257.74494854166664;235.37167895833332;0.0;0.0;0.0
2010-05-02;0.0;0.0;257.78144395833334;236.3676975;0.0;0.0;0.0
2010-05-03;0.0;0.0;257.64068395833334;236.41840604166666;0.0;0.0;0.0
2010-05-04;0.0;0.0;263.1375213262387;236.684815625;0.0;0.0;0.0
2010-05-05;0.0;0.0;259.1961175;237.13440354166667;0.0;0.0;0.0
2010-05-06;0.0;0.0;259.75334895833333;236.95486854166666;0.0;0.0;0.0
2010-05-07;0.0;0.0;260.28127125;236.97229333333334;0.0;0.0;0.0
2010-05-08;0.0;0.0;260.9001875;237.45320416666667;0.0;0.0;0.0
2010-05-09;0.0;0.0;261.44390979166667;237.93055395833332;0.0;0.0;0.0
2010-05-10;0.0;0.0;262.00366916666667;238.39276104166666;0.0;0.0;0.0
2010-05-11;0.0;0.0;262.68632479166666;238.56289229166666;0.0;0.0;0.0
2010-05-12;0.0;0.0;263.4684633333333;238.938356875;0.0;0.0;0.0
2010-05-13;0.0;0.0;263.89535458333336;242.15711149938983;0.0;0.0;0.0
2010-05-14;0.0;0.0;264.48678479166665;240.03032375;0.0;0.0;0.0
2010-05-15;0.0;0.0;265.05233936170214;240.2774785106383;0.0;0.0;0.0
2010-05-16;0.0;0.0;265.66935625;240.652215;0.0;0.0;0.0
2010-05-17;0.0;0.0;266.25667833333335;240.92758208333333;0.0;0.0;0.0
2010-05-18;0.0;0.0;267.22427625;241.32687125;0.0;0.0;0.0
2010-05-19;0.0;0.0;268.338905625;241.96375958333334;0.0;0.0;0.0
2010-05-20;0.0;0.0;269.4409733333333;242.49187145833332;0.0;0.0;0.0
2010-05-21;0.0;0.0;270.51983583333333;242.92923645833332;0.0;0.0;0.0
2010-05-22;0.0;0.0;271.37272416666667;243.45142895833334;0.0;0.0;0.0
2010-05-23;0.0;0.0;271.9153145833333;243.87159208333333;0.0;0.0;0.0
2010-05-24;0.0;0.0;272.45505333333335;244.29388375;0.0;0.0;0.0
2010-05-25;0.0;0.0;273.10171916666667;244.66451895833333;0.0;0.0;0.0
2010-05-26;0.0;0.0;273.69035041666666;245.10260270833334;0.0;0.0;0.0
2010-05-27;0.0;0.0;274.04913458333334;245.39923625;0.0;0.0;0.0
2010-05-28;0.0;0.0;276.9629702181461;247.97529666666668;0.0;0.0;0.0
2010-05-29;0.0;0.0;274.20306270833333;245.73687083333334;0.0;0.0;0.0
2010-05-30;0.0;0.0;276.01006875;246.82905833333334;0.0;0.0;0.0
2010-05-31;0.0;0.0;295.84697604166666;259.1251354166667;0.0;0.0;0.0
2010-06-01;0.0;0.0;292.41923083333336;257.85850270833333;0.0;0.0;0.0
2010-06-02;0.0;0.0;279.8853897916667;248.96656041666665;0.0;0.0;0.0
2010-06-03;0.0;0.0;279.3810316666667;247.900693125;0.0;0.0;0.0
2010-06-04;0.0;0.0;279.57798770833335;247.78148770833334;0.0;0.0;0.0
2010-06-05;0.0;0.0;279.8906025;247.80884479166667;0.0;0.0;0.0
2010-06-06;0.0;0.0;280.1556189583333;248.16065479166667;0.0;0.0;0.0
2010-06-07;0.0;0.0;280.26921104166667;249.35553020833333;0.0;0.0;0.0
2010-06-08;0.0;0.0;280.30925041666666;249.63601020833335;0.0;0.0;0.0
2010-06-09;0.0;0.0;280.1477860416667;249.52268083333334;0.0;0.0;0.0
2010-06-10;0.0;0.0;280.19714395833336;249.540801875;0.0;0.0;0.0
2010-06-11;0.0;0.0;280.201673125;249.5433675;0.0;0.0;0.0
2010-06-12;0.0;0.0;280.1386391666667;249.58238708333334;0.0;0.0;0.0
2010-06-13;0.0;0.0;279.16933666666665;249.599205;0.0;0.0;0.0
2010-06-14;0.0;0.0;279.2943062444505;249.9981670281141;0.0;0.0;0.0
2010-06-15;0.0;0.0;280.01325625;250.3833975;0.0;0.0;0.0
2010-06-16;0.0;0.0;280.72537708333334;250.96676375;0.0;0.0;0.0
2010-06-17;0.0;0.0;280.168830625;251.06420541666665;0.0;0.0;0.0
2010-06-18;0.0;0.0;280.250155;251.1936575;0.0;0.0;0.0
2010-06-19;0.0;0.0;285.7647354214372;255.79833372755922;0.0;0.0;0.0
2010-06-20;0.0;0.0;279.19947041666666;250.70703104166665;0.0;0.0;0.0
2010-06-21;0.0;0.0;279.161695;250.93026875;0.0;0.0;0.0
2010-06-22;0.0;0.0;279.6846433333333;251.02345625;0.0;0.0;0.0
2010-06-23;0.0;0.0;280.15347520833336;251.075380625;0.0;0.0;0.0
2010-06-24;0.0;0.0;280.642431875;250.91008083333332;0.0;0.0;0.0
2010-06-25;0.0;0.0;280.6091529166667;250.77244333333334;0.0;0.0;0.0
2010-06-26;0.0;0.0;280.7246239583333;250.90358083333334;0.0;0.0;0.0
2010-06-27;0.0;0.0;280.67656208333335;250.91308270833332;0.0;0.0;0.0
2010-06-28;0.0;0.0;280.8941785416667;251.07073541666668;0.0;0.0;0.0
2010-06-29;0.0;0.0;281.086125;251.20011479166666;0.0;0.0;0.0
2010-06-30;0.0;0.0;281.290853125;251.29047958333334;0.0;0.0;0.0
2010-07-01;0.0;0.0;281.35335583333335;251.27619458333334;0.0;0.0;0.0
2010-07-02;0.0;0.0;281.0999825;252.57269208333332;0.0;0.0;0.0
2010-07-03;0.0;0.0;273.1631904166667;262.270666875;0.0;0.0;0.0
2010-07-04;0.0;0.0;271.7962689583333;263.06362541666664;0.0;0.0;0.0
2010-07-05;0.0;0.0;271.589225;263.6523075;0.0;0.0;0.0
2010-07-06;0.0;0.0;271.60107666666664;263.4149320833333;0.0;0.0;0.0
2010-07-07;0.0;0.0;271.6342114583333;263.73262916666664;0.0;0.0;0.0
2010-07-08;0.0;0.0;271.793601875;263.71417979166665;0.0;0.0;0.0
2010-07-09;0.0;0.0;271.94894458333334;263.623745;0.0;0.0;0.0
2010-07-10;0.0;0.0;278.1548880709782;269.3945305761962;0.0;0.0;0.0
2010-07-11;0.0;0.0;272.995045625;263.77980979166665;0.0;0.0;0.0
2010-07-12;0.0;0.0;276.10576979166666;258.7626975;0.0;0.0;0.0
2010-07-13;0.0;0.0;282.698573125;250.819564375;0.0;0.0;0.0
2010-07-14;0.0;0.0;282.64470916666664;251.05305125;0.0;0.0;0.0
2010-07-15;0.0;0.0;282.560869375;251.234908125;0.0;0.0;0.0
2010-07-16;0.0;0.0;282.58217291666665;251.32055916666667;0.0;0.0;0.0
2010-07-17;0.0;0.0;282.61154833333336;251.38885708333333;0.0;0.0;0.0
2010-07-18;0.0;0.0;282.683889375;251.394578125;0.0;0.0;0.0
2010-07-19;0.0;0.0;282.69368625;251.292245625;0.0;0.0;0.0
2010-07-20;0.0;0.0;282.5649852083333;251.04294541666667;0.0;0.0;0.0
2010-07-21;0.0;0.0;282.613485;250.872744375;0.0;0.0;0.0
2010-07-22;0.0;0.0;282.64768895833333;250.9008325;0.0;0.0;0.0
2010-07-23;0.0;0.0;282.65166604166666;251.59778666666668;0.0;0.0;0.0
2010-07-24;0.0;0.0;282.65325229166666;252.095165;0.0;0.0;0.0
2010-07-25;0.0;0.0;282.7198425;252.09597583333334;0.0;0.0;0.0
2010-07-26;0.0;0.0;282.820379375;252.10494104166668;0.0;0.0;0.0
2010-07-27;0.0;0.0;282.78390729166665;252.06331458333332;0.0;0.0;0.0
2010-07-28;0.0;0.0;282.83396416666665;252.15486;0.0;0.0;0.0
2010-07-29;0.0;0.0;282.868946875;252.20437416666667;0.0;0.0;0.0
2010-07-30;0.0;0.0;283.0760875;252.205045;0.0;0.0;0.0
2010-07-31;0.0;0.0;283.1538233333333;252.14462583333332;0.0;0.0;0.0
2010-08-01;0.0;0.0;283.2274639583333;252.14948770833334;0.0;0.0;0.0
2010-08-02;0.0;0.0;283.1121341666667;252.17348354166666;0.0;0.0;0.0
2010-08-03;0.0;0.0;283.03190041666664;252.147158125;0.0;0.0;0.0
2010-08-04;0.0;0.0;283.06612020833336;252.13999583333333;0.0;0.0;0.0
2010-08-05;0.0;0.0;284.6940081418905;254.14899490273163;0.0;0.0;0.0
2010-08-06;0.0;0.0;282.69448166666666;251.71927770833332;0.0;0.0;0.0
2010-08-07;0.0;0.0;286.84558786828;254.96914444595964;0.0;0.0;0.0
2010-08-08;0.0;0.0;282.8808470833333;251.6697775;0.0;0.0;0.0
2010-08-09;0.0;0.0;282.8701077083333;251.63856583333333;0.0;0.0;0.0
2010-08-10;0.0;0.0;282.9763972916667;251.63617854166668;0.0;0.0;0.0
2010-08-11;0.0;0.0;283.0092695833333;251.58814854166667;0.0;0.0;0.0
2010-08-12;0.0;0.0;282.99176270833334;251.57020479166667;0.0;0.0;0.0
2010-08-13;0.0;0.0;282.9470891666667;251.51536416666667;0.0;0.0;0.0
2010-08-14;0.0;0.0;282.9505825;251.48816145833334;0.0;0.0;0.0
2010-08-15;0.0;0.0;283.45310482946445;252.4412668835941;0.0;0.0;0.0
2010-08-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-08-17;0.0;0.0;313.88139;293.35493;0.0;0.0;0.0
2010-08-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-08-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-08-20;0.0;0.0;313.97847;297.54326;0.0;0.0;0.0
2010-08-21;0.0;0.0;316.05649;301.93123;0.0;0.0;0.0
2010-08-22;0.0;0.0;317.67213;301.87294;0.0;0.0;0.0
2010-08-23;0.0;0.0;317.70115;301.81847;0.0;0.0;0.0
2010-08-24;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-08-25;0.0;0.0;317.60866;301.72911;0.0;0.0;0.0
2010-08-26;0.0;0.0;317.56673;301.68895;0.0;0.0;0.0
2010-08-27;0.0;0.0;317.53068;301.6511;0.0;0.0;0.0
2010-08-28;0.0;0.0;314.77826;301.61237;0.0;0.0;0.0
2010-08-29;0.0;0.0;301.5204796382979;269.17242281141404;0.0;0.0;0.0
2010-08-30;0.0;0.0;299.9481525;266.63289125;0.0;0.0;0.0
2010-08-31;0.0;0.0;301.90797291666667;269.22781166666664;0.0;0.0;0.0
2010-09-01;0.0;0.0;302.64693806434644;263.69614233835034;0.0;0.0;0.0
2010-09-02;0.0;0.0;286.790205625;251.64990125;0.0;0.0;0.0
2010-09-03;0.0;0.0;284.1742725;255.42184083333333;0.0;0.0;0.0
2010-09-04;0.0;0.0;282.11508729166667;254.58130791666667;0.0;0.0;0.0
2010-09-05;0.0;0.0;281.6915925;255.26163583333334;0.0;0.0;0.0
2010-09-06;0.0;0.0;281.7663670833333;254.93961770833334;0.0;0.0;0.0
2010-09-07;0.0;0.0;281.90042625;254.26430645833332;0.0;0.0;0.0
2010-09-08;0.0;0.0;282.0684795833333;253.83216416666667;0.0;0.0;0.0
2010-09-09;0.0;0.0;282.389815;252.61879333333334;0.0;0.0;0.0
2010-09-10;0.0;0.0;282.50113416666665;252.02669083333333;0.0;0.0;0.0
2010-09-11;0.0;0.0;282.3156358333333;252.6607697071923;0.0;0.0;0.0
2010-09-12;0.0;0.0;276.72307166666667;291.94557;0.0;0.0;0.0
2010-09-13;0.0;0.0;276.299638125;272.5657491382566;0.0;0.0;0.0
2010-09-14;0.0;0.0;275.09626875;285.45508465606633;0.0;0.0;0.0
2010-09-15;0.0;0.0;274.68244458333334;292.65443;0.0;0.0;0.0
2010-09-16;0.0;0.0;275.0958031914894;268.51599182467316;0.0;0.0;0.0
2010-09-17;0.0;0.0;275.57278808510637;261.4066831914894;0.0;0.0;0.0
2010-09-18;0.0;0.0;282.67855241745775;270.6799465984761;0.0;0.0;0.0
2010-09-19;0.0;0.0;275.8654002083333;291.68773;0.0;0.0;0.0
2010-09-20;0.0;0.0;279.42219345054315;261.358119538868;0.0;0.0;0.0
2010-09-21;0.0;0.0;294.6595791017964;251.36761166666668;0.0;0.0;0.0
2010-09-22;0.0;0.0;294.4287386439422;250.55455604166667;0.0;0.0;0.0
2010-09-23;0.0;0.0;312.11967;246.9006434871921;0.0;0.0;0.0
2010-09-24;0.0;0.0;274.53673219218246;245.17782645833333;0.0;0.0;0.0
2010-09-25;0.0;0.0;267.08074875;243.45057520833333;0.0;0.0;0.0
2010-09-26;0.0;0.0;268.50918877750183;243.62184527175503;0.0;0.0;0.0
2010-09-27;0.0;0.0;266.34830354166667;240.59340770833333;0.0;0.0;0.0
2010-09-28;0.0;0.0;266.7956639583333;240.71940979166666;0.0;0.0;0.0
2010-09-29;0.0;0.0;267.0220654166667;240.211295;0.0;0.0;0.0
2010-09-30;0.0;0.0;277.54685069071;248.14171394088422;0.0;0.0;0.0
2010-10-01;0.0;0.0;276.82210395833334;242.41954125;0.0;0.0;0.0
2010-10-02;0.0;0.0;267.9231991666667;239.20903416666667;0.0;0.0;0.0
2010-10-03;0.0;0.0;271.39241979166667;240.43603270833333;0.0;0.0;0.0
2010-10-04;0.0;0.0;279.90127416666667;243.11851354166666;0.0;0.0;0.0
2010-10-05;0.0;0.0;284.4167052083333;241.66235666666665;0.0;0.0;0.0
2010-10-06;0.0;0.0;273.0286185416667;241.86621166666666;0.0;0.0;0.0
2010-10-07;0.0;0.0;272.570135625;244.118836875;0.0;0.0;0.0
2010-10-08;0.0;0.0;281.60419911958644;255.12423990109227;0.0;0.0;0.0
2010-10-09;0.0;0.0;272.95761791666666;243.701651875;0.0;0.0;0.0
2010-10-10;0.0;0.0;272.75798583333335;243.1634025;0.0;0.0;0.0
2010-10-11;0.0;0.0;253.85198276595744;243.29518042553192;0.0;0.0;0.0
2010-10-12;0.0;0.0;0.0;243.0541525;0.0;0.0;0.0
2010-10-13;0.0;0.0;0.0;243.52329425531914;0.0;0.0;0.0
2010-10-14;0.0;0.0;0.0;243.38758791666666;0.0;0.0;0.0
2010-10-15;0.0;0.0;0.0;243.388305;0.0;0.0;0.0
2010-10-16;0.0;0.0;0.0;243.24983770833333;0.0;0.0;0.0
2010-10-17;0.0;0.0;0.0;243.12254354166666;0.0;0.0;0.0
2010-10-18;0.0;0.0;0.0;243.01634625;0.0;0.0;0.0
2010-10-19;0.0;0.0;0.0;242.37708666666666;0.0;0.0;0.0
2010-10-20;0.0;0.0;0.0;241.97247270833333;0.0;0.0;0.0
2010-10-21;0.0;0.0;0.0;242.26938333333334;0.0;0.0;0.0
2010-10-22;0.0;0.0;0.0;242.62741041666666;0.0;0.0;0.0
2010-10-23;0.0;0.0;0.0;243.05291208333333;0.0;0.0;0.0
2010-10-24;0.0;0.0;0.0;243.24403354166665;0.0;0.0;0.0
2010-10-25;0.0;0.0;0.0;243.250664375;0.0;0.0;0.0
2010-10-26;0.0;0.0;0.0;243.25738666666666;0.0;0.0;0.0
2010-10-27;0.0;0.0;0.0;243.233238125;0.0;0.0;0.0
2010-10-28;0.0;0.0;0.0;243.13301291666667;0.0;0.0;0.0
2010-10-29;0.0;0.0;0.0;243.21365291666666;0.0;0.0;0.0
2010-10-30;0.0;0.0;0.0;243.280936875;0.0;0.0;0.0
2010-10-31;0.0;0.0;0.0;242.7483616;0.0;0.0;0.0
2010-11-01;0.0;0.0;0.0;241.87421229166668;0.0;0.0;0.0
2010-11-02;0.0;0.0;0.0;241.46190666666666;0.0;0.0;0.0
2010-11-03;0.0;0.0;0.0;241.73640458333333;0.0;0.0;0.0
2010-11-04;0.0;0.0;0.0;241.43882729166666;0.0;0.0;0.0
2010-11-05;0.0;0.0;0.0;240.35889083333333;0.0;0.0;0.0
2010-11-06;0.0;0.0;0.0;240.58296208333334;0.0;0.0;0.0
2010-11-07;0.0;0.0;0.0;240.863640625;0.0;0.0;0.0
2010-11-08;0.0;0.0;0.0;243.57229729148915;0.0;0.0;0.0
2010-11-09;0.0;0.0;0.0;241.65430270833335;0.0;0.0;0.0
2010-11-10;0.0;0.0;0.0;246.24420623470365;0.0;0.0;0.0
2010-11-11;0.0;0.0;0.0;242.25128770833334;0.0;0.0;0.0
2010-11-12;0.0;0.0;0.0;242.09877958333334;0.0;0.0;0.0
2010-11-13;0.0;0.0;0.0;241.565734375;0.0;0.0;0.0
2010-11-14;0.0;0.0;0.0;241.09161958333334;0.0;0.0;0.0
2010-11-15;0.0;0.0;0.0;244.36801616541354;0.0;0.0;0.0
2010-11-16;0.0;0.0;0.0;246.64158245262558;0.0;0.0;0.0
2010-11-17;0.0;0.0;0.0;244.14303226440035;0.0;0.0;0.0
2010-11-18;0.0;0.0;0.0;239.54880127659575;0.0;0.0;0.0
2010-11-19;0.0;0.0;0.0;238.67748978723404;0.0;0.0;0.0
2010-11-20;0.0;0.0;0.0;238.00468916666668;0.0;0.0;0.0
2010-11-21;0.0;0.0;0.0;237.48417787234044;0.0;0.0;0.0
2010-11-22;0.0;0.0;0.0;237.04306829787234;0.0;0.0;0.0
2010-11-23;0.0;0.0;0.0;237.26596604166667;0.0;0.0;0.0
2010-11-24;0.0;0.0;0.0;238.20571166666667;0.0;0.0;0.0
2010-11-25;0.0;0.0;0.0;238.99782458333334;0.0;0.0;0.0
2010-11-26;0.0;0.0;0.0;239.70820625;0.0;0.0;0.0
2010-11-27;0.0;0.0;0.0;240.37956833333334;0.0;0.0;0.0
2010-11-28;0.0;0.0;0.0;241.00714270833333;0.0;0.0;0.0
2010-11-29;0.0;0.0;0.0;241.56859479166667;0.0;0.0;0.0
2010-11-30;0.0;0.0;0.0;242.05055145833333;0.0;0.0;0.0
2010-12-01;0.0;0.0;0.0;242.09885541666668;0.0;0.0;0.0
2010-12-02;0.0;0.0;0.0;242.20209041666666;0.0;0.0;0.0
2010-12-03;0.0;0.0;0.0;242.390345625;0.0;0.0;0.0
2010-12-04;0.0;0.0;0.0;242.48808583333334;0.0;0.0;0.0
2010-12-05;0.0;0.0;0.0;242.53570854166668;0.0;0.0;0.0
2010-12-06;0.0;0.0;0.0;242.52847416666665;0.0;0.0;0.0
2010-12-07;0.0;0.0;0.0;242.525536875;0.0;0.0;0.0
2010-12-08;0.0;0.0;0.0;242.49946770833333;0.0;0.0;0.0
2010-12-09;0.0;0.0;0.0;246.41785139433333;0.0;0.0;0.0
2010-12-10;0.0;0.0;0.0;241.71614333333332;0.0;0.0;0.0
2010-12-11;0.0;0.0;0.0;241.61425375;0.0;0.0;0.0
2010-12-12;0.0;0.0;0.0;241.79575520833333;0.0;0.0;0.0
2010-12-13;0.0;0.0;0.0;241.90163234042552;0.0;0.0;0.0
2010-12-14;0.0;0.0;0.0;242.089349375;0.0;0.0;0.0
2010-12-15;0.0;0.0;0.0;242.35774375;0.0;0.0;0.0
2010-12-16;0.0;0.0;0.0;242.425880625;0.0;0.0;0.0
2010-12-17;0.0;0.0;0.0;242.47852666666665;0.0;0.0;0.0
2010-12-18;0.0;0.0;0.0;242.677641875;0.0;0.0;0.0
2010-12-19;0.0;0.0;0.0;242.79956583333333;0.0;0.0;0.0
2010-12-20;0.0;0.0;0.0;242.5104;0.0;0.0;0.0
2010-12-21;0.0;0.0;0.0;241.976615;0.0;0.0;0.0
2010-12-22;0.0;0.0;0.0;241.793826875;0.0;0.0;0.0
2010-12-23;0.0;0.0;0.0;241.50861520833334;0.0;0.0;0.0
2010-12-24;0.0;0.0;0.0;241.2556475;0.0;0.0;0.0
2010-12-25;0.0;0.0;0.0;241.30248333333333;0.0;0.0;0.0
2010-12-26;0.0;0.0;0.0;241.384024375;0.0;0.0;0.0
2010-12-27;0.0;0.0;0.0;241.378374375;0.0;0.0;0.0
2010-12-28;0.0;0.0;0.0;244.9449833721826;0.0;0.0;0.0
2010-12-29;0.0;0.0;0.0;242.10766021276595;0.0;0.0;0.0
2010-12-30;0.0;0.0;0.0;240.98012765957446;0.0;0.0;0.0
2010-12-31;0.0;0.0;0.0;241.38531170212767;0.0;0.0;0.0
2011-01-01;0.0;0.0;0.0;241.61199638297873;0.0;0.0;0.0
2011-01-02;0.0;0.0;0.0;241.63516914893617;0.0;0.0;0.0
2011-01-03;0.0;0.0;0.0;241.77195340425533;0.0;0.0;0.0
2011-01-04;0.0;0.0;0.0;241.77698270833332;0.0;0.0;0.0
2011-01-05;0.0;0.0;0.0;241.90229395833333;0.0;0.0;0.0
2011-01-06;0.0;0.0;0.0;241.89931979166667;0.0;0.0;0.0
2011-01-07;0.0;0.0;0.0;241.88511229166667;0.0;0.0;0.0
